building_id,uid,tile_id,gt_label,gt_label_idx,p_nodmg,p_minor,p_major,p_dest,pred_argmax,confidence_max,margin_top1_top2,entropy
socal-fire_00001006:180ea288-75c7-4aa8-b15c-e9c85170b317,180ea288-75c7-4aa8-b15c-e9c85170b317,socal-fire_00001006,no-damage,0,0.998672,0.000009,0.000000,0.001319,0,0.998672,0.997353,0.010178
socal-fire_00001006:1eca3833-d974-4fec-8434-f3183176c01c,1eca3833-d974-4fec-8434-f3183176c01c,socal-fire_00001006,no-damage,0,0.999159,0.000125,0.000001,0.000714,0,0.999159,0.998445,0.007159
socal-fire_00001006:2467da8a-c2cd-457f-9017-08297ca38565,2467da8a-c2cd-457f-9017-08297ca38565,socal-fire_00001006,no-damage,0,0.856753,0.000187,0.024556,0.118504,0,0.856753,0.738248,0.477837
socal-fire_00001006:28da805b-9f94-4a75-882c-d7e8c2ad56f3,28da805b-9f94-4a75-882c-d7e8c2ad56f3,socal-fire_00001006,no-damage,0,0.881265,0.073697,0.000000,0.045038,0,0.881265,0.807568,0.443206
socal-fire_00001006:3bd4c810-e0fd-4b7d-8403-6e5e57c135ab,3bd4c810-e0fd-4b7d-8403-6e5e57c135ab,socal-fire_00001006,no-damage,0,0.395988,0.000644,0.000032,0.603336,3,0.603336,0.207348,0.676752
socal-fire_00001006:57c9980d-94f2-42b9-8ef5-4f994eed4bac,57c9980d-94f2-42b9-8ef5-4f994eed4bac,socal-fire_00001006,no-damage,0,0.257448,0.000635,0.000037,0.741880,3,0.741880,0.484432,0.575892
socal-fire_00001006:58f3bcdc-f960-4b18-94cd-ad1ee8092a38,58f3bcdc-f960-4b18-94cd-ad1ee8092a38,socal-fire_00001006,no-damage,0,0.969378,0.000367,0.000000,0.030256,0,0.969378,0.939122,0.138887
socal-fire_00001006:5ddee1b5-2893-4225-a215-bac0f24f6df1,5ddee1b5-2893-4225-a215-bac0f24f6df1,socal-fire_00001006,no-damage,0,0.598082,0.000017,0.000000,0.401901,0,0.598082,0.196180,0.673969
socal-fire_00001006:5f35aa97-cdd4-4484-b58b-68b70ae08857,5f35aa97-cdd4-4484-b58b-68b70ae08857,socal-fire_00001006,no-damage,0,0.348642,0.001857,0.000772,0.648729,3,0.648729,0.300086,0.665311
socal-fire_00001006:9ab96395-c6b9-4f53-b606-ecadc385e6e8,9ab96395-c6b9-4f53-b606-ecadc385e6e8,socal-fire_00001006,no-damage,0,0.994093,0.000236,0.000048,0.005623,0,0.994093,0.988470,0.037468
socal-fire_00001006:ac51730b-24e0-4055-ab23-0e5d6d333a4e,ac51730b-24e0-4055-ab23-0e5d6d333a4e,socal-fire_00001006,no-damage,0,0.218057,0.000026,0.000211,0.781705,3,0.781705,0.563648,0.526683
socal-fire_00001006:bb4ec995-8c5e-435c-ba06-cb5a3e8f88d4,bb4ec995-8c5e-435c-ba06-cb5a3e8f88d4,socal-fire_00001006,no-damage,0,0.995471,0.002617,0.000317,0.001595,0,0.995471,0.992853,0.032907
socal-fire_00001006:cb0e3f8e-fa95-4955-a6c2-c730420c9692,cb0e3f8e-fa95-4955-a6c2-c730420c9692,socal-fire_00001006,no-damage,0,0.391863,0.000016,0.074898,0.533222,3,0.533222,0.141358,0.896702
socal-fire_00001006:ea236966-27c6-4dd0-933a-b44dbd63f66e,ea236966-27c6-4dd0-933a-b44dbd63f66e,socal-fire_00001006,no-damage,0,0.139745,0.000119,0.000033,0.860104,3,0.860104,0.720359,0.406041
socal-fire_00001006:f176bcc2-a06b-432d-a4f0-b2ffc77c8fbd,f176bcc2-a06b-432d-a4f0-b2ffc77c8fbd,socal-fire_00001006,no-damage,0,0.752188,0.000487,0.000011,0.247313,0,0.752188,0.504875,0.563565
socal-fire_00001006:fb8e6279-a2d4-4cd7-9ec2-48543ee5f9e6,fb8e6279-a2d4-4cd7-9ec2-48543ee5f9e6,socal-fire_00001006,no-damage,0,0.885678,0.000000,0.000013,0.114308,0,0.885678,0.771370,0.355594
socal-fire_00001006:fdf91928-f8a3-4947-bc39-ff50a927f655,fdf91928-f8a3-4947-bc39-ff50a927f655,socal-fire_00001006,no-damage,0,0.982616,0.000155,0.000002,0.017227,0,0.982616,0.965389,0.088580
socal-fire_00001006:ffc0947a-1626-4a56-ade3-61318a19abdc,ffc0947a-1626-4a56-ade3-61318a19abdc,socal-fire_00001006,no-damage,0,0.986039,0.000055,0.000616,0.013290,0,0.986039,0.972749,0.076380
socal-fire_00000942:09543119-32eb-4935-ae0b-5cb80c3671dd,09543119-32eb-4935-ae0b-5cb80c3671dd,socal-fire_00000942,no-damage,0,0.802237,0.000192,0.114276,0.083295,0,0.802237,0.687960,0.633318
socal-fire_00000942:14ca0f40-9cba-4ee6-b0c4-a47703007dbd,14ca0f40-9cba-4ee6-b0c4-a47703007dbd,socal-fire_00000942,no-damage,0,0.988670,0.000021,0.000202,0.011108,0,0.988670,0.977562,0.063193
socal-fire_00000942:1da35356-42e4-4e40-aa47-352c95b4562d,1da35356-42e4-4e40-aa47-352c95b4562d,socal-fire_00000942,destroyed,3,0.307991,0.030863,0.034232,0.626914,3,0.626914,0.318923,0.878317
socal-fire_00000942:263adc86-2bee-4356-85f6-8563fc69d7ff,263adc86-2bee-4356-85f6-8563fc69d7ff,socal-fire_00000942,no-damage,0,0.999999,0.000000,0.000000,0.000001,0,0.999999,0.999998,0.000016
socal-fire_00000942:2aa8270b-20dc-40d0-9d05-cc4461586758,2aa8270b-20dc-40d0-9d05-cc4461586758,socal-fire_00000942,no-damage,0,0.997689,0.000010,0.000080,0.002221,0,0.997689,0.995468,0.016752
socal-fire_00000942:2b27bf02-950a-447a-a63d-7e843eae4364,2b27bf02-950a-447a-a63d-7e843eae4364,socal-fire_00000942,no-damage,0,0.999789,0.000004,0.000001,0.000206,0,0.999789,0.999582,0.002024
socal-fire_00000942:31c866a7-c87b-4329-8924-8ff3cfef1f77,31c866a7-c87b-4329-8924-8ff3cfef1f77,socal-fire_00000942,destroyed,3,0.285715,0.010707,0.035718,0.667860,3,0.667860,0.382145,0.795124
socal-fire_00000942:38b5b208-3d4e-431e-8c57-1a2b38ab18b7,38b5b208-3d4e-431e-8c57-1a2b38ab18b7,socal-fire_00000942,destroyed,3,0.332432,0.000010,0.000018,0.667540,3,0.667540,0.335107,0.636214
socal-fire_00000942:3ed24f15-4be0-4b70-ae23-390de0c2be98,3ed24f15-4be0-4b70-ae23-390de0c2be98,socal-fire_00000942,no-damage,0,0.793080,0.003360,0.009002,0.194557,0,0.793080,0.598523,0.563899
socal-fire_00000942:42cbcf8b-418c-46b0-b4dc-82f6455e3f8c,42cbcf8b-418c-46b0-b4dc-82f6455e3f8c,socal-fire_00000942,destroyed,3,0.512257,0.000530,0.000869,0.486343,0,0.512257,0.025914,0.703364
socal-fire_00000942:5534986a-f46a-45b4-8d0b-afdc806711ca,5534986a-f46a-45b4-8d0b-afdc806711ca,socal-fire_00000942,no-damage,0,0.980350,0.000061,0.000131,0.019457,0,0.980350,0.960893,0.097876
socal-fire_00000942:56c72873-db86-4a16-bd1a-cb9f73c8ebd0,56c72873-db86-4a16-bd1a-cb9f73c8ebd0,socal-fire_00000942,no-damage,0,0.906288,0.000319,0.088938,0.004455,0,0.906288,0.817350,0.331077
socal-fire_00000942:678933c5-000e-44a2-a44d-c9984390b3f6,678933c5-000e-44a2-a44d-c9984390b3f6,socal-fire_00000942,no-damage,0,0.854238,0.000067,0.000626,0.145068,0,0.854238,0.709170,0.419905
socal-fire_00000942:6ede3484-5a30-4375-a134-23313dcc0fbe,6ede3484-5a30-4375-a134-23313dcc0fbe,socal-fire_00000942,no-damage,0,0.985772,0.000023,0.000009,0.014196,0,0.985772,0.971576,0.074881
socal-fire_00000942:6fe21c74-4df3-4b38-bffc-1b3128a135f9,6fe21c74-4df3-4b38-bffc-1b3128a135f9,socal-fire_00000942,destroyed,3,0.050486,0.005824,0.318668,0.625021,3,0.625021,0.306353,0.838895
socal-fire_00000942:704af2a6-e040-440b-8a9c-6d409e9d1032,704af2a6-e040-440b-8a9c-6d409e9d1032,socal-fire_00000942,no-damage,0,0.995675,0.004127,0.000061,0.000137,0,0.995675,0.991548,0.028787
socal-fire_00000942:74eb2b76-c65c-48cb-b041-9d219a4e5951,74eb2b76-c65c-48cb-b041-9d219a4e5951,socal-fire_00000942,destroyed,3,0.336609,0.034777,0.012138,0.616477,3,0.616477,0.279868,0.835075
socal-fire_00000942:7ab2cf1e-546b-42ec-a215-9a2dccd71a8b,7ab2cf1e-546b-42ec-a215-9a2dccd71a8b,socal-fire_00000942,no-damage,0,0.805719,0.001513,0.000156,0.192612,0,0.805719,0.613107,0.502486
socal-fire_00000942:7e4abb42-0132-40e2-927e-aeb151184cdd,7e4abb42-0132-40e2-927e-aeb151184cdd,socal-fire_00000942,destroyed,3,0.055821,0.000033,0.000191,0.943956,3,0.943956,0.888135,0.217492
socal-fire_00000942:886178ab-6853-4b42-8fc5-56af5c39f68e,886178ab-6853-4b42-8fc5-56af5c39f68e,socal-fire_00000942,no-damage,0,0.704060,0.000093,0.000858,0.294990,0,0.704060,0.409070,0.614099
socal-fire_00000942:8d2f85ae-c51e-418d-b620-844896a391f0,8d2f85ae-c51e-418d-b620-844896a391f0,socal-fire_00000942,no-damage,0,0.999878,0.000001,0.000004,0.000117,0,0.999878,0.999761,0.001247
socal-fire_00000942:8dc26f6e-999e-439a-86f6-f544a61dfc65,8dc26f6e-999e-439a-86f6-f544a61dfc65,socal-fire_00000942,no-damage,0,0.657161,0.003231,0.000603,0.339005,0,0.657161,0.318155,0.665610
socal-fire_00000942:8f942e56-c60f-4b66-9058-6384ca1e028a,8f942e56-c60f-4b66-9058-6384ca1e028a,socal-fire_00000942,no-damage,0,0.123919,0.000073,0.634074,0.241934,2,0.634074,0.392140,0.891655
socal-fire_00000942:9673d691-5129-4e3a-bf00-0f3cb272af7e,9673d691-5129-4e3a-bf00-0f3cb272af7e,socal-fire_00000942,major-damage,2,0.263035,0.000400,0.652784,0.083781,2,0.652784,0.389750,0.840559
socal-fire_00000942:97d14934-c442-4d9f-8882-e5e46e6eb607,97d14934-c442-4d9f-8882-e5e46e6eb607,socal-fire_00000942,destroyed,3,0.416368,0.005828,0.000159,0.577644,3,0.577644,0.161276,0.713206
socal-fire_00000942:9b78379a-d05f-4b1c-baf6-ad427d4f19c1,9b78379a-d05f-4b1c-baf6-ad427d4f19c1,socal-fire_00000942,no-damage,0,0.932559,0.001031,0.000163,0.066247,0,0.932559,0.866312,0.253440
socal-fire_00000942:a0aa85e6-7718-4f5d-9022-9f8d6861e5c3,a0aa85e6-7718-4f5d-9022-9f8d6861e5c3,socal-fire_00000942,no-damage,0,0.995816,0.000181,0.000941,0.003062,0,0.995816,0.992753,0.030020
socal-fire_00000942:a388a933-5953-496a-b9c0-84f3fe0b0e10,a388a933-5953-496a-b9c0-84f3fe0b0e10,socal-fire_00000942,no-damage,0,0.522579,0.040641,0.400861,0.035920,0,0.522579,0.121718,0.955244
socal-fire_00000942:b0fc177b-942d-4eae-b99c-a36d2a7762a0,b0fc177b-942d-4eae-b99c-a36d2a7762a0,socal-fire_00000942,no-damage,0,0.999673,0.000000,0.000000,0.000327,0,0.999673,0.999346,0.002957
socal-fire_00000942:b3620258-b9b5-47e4-b8f8-f6fc8e8a785d,b3620258-b9b5-47e4-b8f8-f6fc8e8a785d,socal-fire_00000942,no-damage,0,0.980323,0.000024,0.000321,0.019331,0,0.980323,0.960992,0.098604
socal-fire_00000942:b50f9475-af47-42f4-b3e9-46285427b602,b50f9475-af47-42f4-b3e9-46285427b602,socal-fire_00000942,no-damage,0,0.998617,0.000004,0.000004,0.001375,0,0.998617,0.997242,0.010537
socal-fire_00000942:b69ee461-8102-40a2-8df3-e249273cd396,b69ee461-8102-40a2-8df3-e249273cd396,socal-fire_00000942,no-damage,0,0.935008,0.060647,0.000101,0.004244,0,0.935008,0.874360,0.256921
socal-fire_00000942:c09ab172-5230-4b86-af9e-bc5f84c60b2c,c09ab172-5230-4b86-af9e-bc5f84c60b2c,socal-fire_00000942,no-damage,0,0.846051,0.054979,0.002327,0.096643,0,0.846051,0.749408,0.540863
socal-fire_00000942:c184e681-cb03-410f-943d-9b121391139f,c184e681-cb03-410f-943d-9b121391139f,socal-fire_00000942,no-damage,0,0.488791,0.000258,0.504763,0.006188,2,0.504763,0.015973,0.728575
socal-fire_00000942:c76bc1fa-c8a2-4c87-bc0a-d1c3aec721d6,c76bc1fa-c8a2-4c87-bc0a-d1c3aec721d6,socal-fire_00000942,no-damage,0,0.952781,0.000244,0.000103,0.046871,0,0.952781,0.905911,0.192508
socal-fire_00000942:d53fae2e-d84b-4d66-8c87-a65d5c42d7c2,d53fae2e-d84b-4d66-8c87-a65d5c42d7c2,socal-fire_00000942,destroyed,3,0.086462,0.000005,0.000015,0.913517,3,0.913517,0.827055,0.294526
socal-fire_00000942:d627a97c-9f25-4e95-9f2f-dd75156a48fa,d627a97c-9f25-4e95-9f2f-dd75156a48fa,socal-fire_00000942,major-damage,2,0.111529,0.001163,0.689905,0.197402,2,0.689905,0.492503,0.828875
socal-fire_00000942:dfbed2a7-2e9b-4dc4-8a34-b614c0014b70,dfbed2a7-2e9b-4dc4-8a34-b614c0014b70,socal-fire_00000942,destroyed,3,0.062478,0.013045,0.003475,0.921002,3,0.921002,0.858525,0.325321
socal-fire_00000942:e090b898-6ba9-42cc-a755-7f374cb48821,e090b898-6ba9-42cc-a755-7f374cb48821,socal-fire_00000942,no-damage,0,0.942898,0.002366,0.000016,0.054720,0,0.942898,0.888177,0.228916
socal-fire_00000942:e3da61a6-1409-4a25-981d-50e08b6d3ee3,e3da61a6-1409-4a25-981d-50e08b6d3ee3,socal-fire_00000942,destroyed,3,0.212456,0.001352,0.467836,0.318356,2,0.467836,0.149479,1.057803
socal-fire_00000942:e97a7c41-2064-4cff-8137-b67629d78b26,e97a7c41-2064-4cff-8137-b67629d78b26,socal-fire_00000942,destroyed,3,0.163706,0.000346,0.000735,0.835213,3,0.835213,0.671506,0.454713
socal-fire_00000942:ecd0a641-cb01-4b5d-9cb3-dd97214e6277,ecd0a641-cb01-4b5d-9cb3-dd97214e6277,socal-fire_00000942,no-damage,0,0.997917,0.000019,0.000287,0.001777,0,0.997917,0.996140,0.015884
socal-fire_00000942:efcf7e4c-b9f7-40d0-8039-2e162492d770,efcf7e4c-b9f7-40d0-8039-2e162492d770,socal-fire_00000942,destroyed,3,0.308495,0.000014,0.000017,0.691474,3,0.691474,0.382979,0.618252
socal-fire_00000942:f319c484-24e7-4291-be21-bd36e0a3c138,f319c484-24e7-4291-be21-bd36e0a3c138,socal-fire_00000942,no-damage,0,0.982906,0.012757,0.000142,0.004195,0,0.982906,0.970148,0.096813
socal-fire_00000942:f3e6f7f5-2ffd-41d8-b756-4bfb2f108449,f3e6f7f5-2ffd-41d8-b756-4bfb2f108449,socal-fire_00000942,no-damage,0,0.974433,0.000038,0.021761,0.003768,0,0.974433,0.952672,0.129945
socal-fire_00000942:f96bdd81-5a91-42a5-b8d4-a7721585aefe,f96bdd81-5a91-42a5-b8d4-a7721585aefe,socal-fire_00000942,no-damage,0,0.661263,0.000595,0.000001,0.338141,0,0.661263,0.323121,0.644579
socal-fire_00000942:fa3b176d-c6ee-4d3d-8e00-f29a479b68d1,fa3b176d-c6ee-4d3d-8e00-f29a479b68d1,socal-fire_00000942,no-damage,0,0.998874,0.000163,0.000535,0.000428,0,0.998874,0.998339,0.009900
socal-fire_00000942:fbc09930-a64c-4d31-8ab0-d277a526b65f,fbc09930-a64c-4d31-8ab0-d277a526b65f,socal-fire_00000942,no-damage,0,0.999202,0.000008,0.000011,0.000779,0,0.999202,0.998424,0.006589
socal-fire_00000894:009345ce-37bf-4be2-999f-0f00f9674145,009345ce-37bf-4be2-999f-0f00f9674145,socal-fire_00000894,no-damage,0,0.990791,0.000142,0.000001,0.009066,0,0.990791,0.981724,0.053079
socal-fire_00000894:26f20379-756e-451d-b778-3c05c69fe414,26f20379-756e-451d-b778-3c05c69fe414,socal-fire_00000894,no-damage,0,0.967543,0.000604,0.002575,0.029278,0,0.967543,0.938265,0.155132
socal-fire_00000894:3d51dac9-3253-433e-bdcb-c4ec21e622da,3d51dac9-3253-433e-bdcb-c4ec21e622da,socal-fire_00000894,no-damage,0,0.998555,0.000039,0.000001,0.001405,0,0.998555,0.997149,0.011083
socal-fire_00000894:414c8343-786d-47be-a1d3-a7a8dd86fdf7,414c8343-786d-47be-a1d3-a7a8dd86fdf7,socal-fire_00000894,no-damage,0,0.223402,0.012658,0.761695,0.002245,2,0.761695,0.538293,0.611173
socal-fire_00000894:42e3ab0e-ea68-439c-b2b7-3f618b803480,42e3ab0e-ea68-439c-b2b7-3f618b803480,socal-fire_00000894,no-damage,0,0.998014,0.000480,0.001444,0.000062,0,0.998014,0.996570,0.015696
socal-fire_00000894:4cea3b8d-957f-4734-90e6-ee50740f6903,4cea3b8d-957f-4734-90e6-ee50740f6903,socal-fire_00000894,no-damage,0,0.999298,0.000094,0.000003,0.000605,0,0.999298,0.998693,0.006090
socal-fire_00000894:505daeb3-8d62-41c9-958b-7cc09dce5094,505daeb3-8d62-41c9-958b-7cc09dce5094,socal-fire_00000894,no-damage,0,0.948386,0.041004,0.002116,0.008494,0,0.948386,0.907382,0.234762
socal-fire_00000894:5e16b6d7-c595-411d-87e5-a2308f589622,5e16b6d7-c595-411d-87e5-a2308f589622,socal-fire_00000894,no-damage,0,0.999605,0.000359,0.000000,0.000036,0,0.999605,0.999246,0.003612
socal-fire_00000894:81313d98-5b2f-4e0d-8a19-fbe5014b691c,81313d98-5b2f-4e0d-8a19-fbe5014b691c,socal-fire_00000894,no-damage,0,0.958645,0.032013,0.004612,0.004729,0,0.958645,0.926631,0.200796
socal-fire_00000894:ad7ffb3a-5107-4e40-9209-b9d4b30219dd,ad7ffb3a-5107-4e40-9209-b9d4b30219dd,socal-fire_00000894,no-damage,0,0.969688,0.000212,0.001482,0.028618,0,0.969688,0.941071,0.142994
socal-fire_00000894:b26e4910-ac0c-4d55-a887-02dcec153534,b26e4910-ac0c-4d55-a887-02dcec153534,socal-fire_00000894,no-damage,0,0.999959,0.000003,0.000000,0.000038,0,0.999959,0.999921,0.000470
socal-fire_00000894:c0684c7e-5546-4495-b60c-249f281889c5,c0684c7e-5546-4495-b60c-249f281889c5,socal-fire_00000894,no-damage,0,0.656142,0.320508,0.014014,0.009337,0,0.656142,0.335633,0.744617
socal-fire_00000894:d94cf980-e506-44f4-a46c-28e9fe16345b,d94cf980-e506-44f4-a46c-28e9fe16345b,socal-fire_00000894,no-damage,0,0.988944,0.000316,0.000005,0.010735,0,0.988944,0.978209,0.062274
socal-fire_00000894:dfda6e4c-4b69-4efd-96fd-47b2781c1bac,dfda6e4c-4b69-4efd-96fd-47b2781c1bac,socal-fire_00000894,no-damage,0,0.822594,0.100914,0.006667,0.069824,0,0.822594,0.721680,0.611354
socal-fire_00000894:f26ffc0a-7815-44e5-a4b2-9efbd0f635d0,f26ffc0a-7815-44e5-a4b2-9efbd0f635d0,socal-fire_00000894,no-damage,0,0.975746,0.024160,0.000001,0.000093,0,0.975746,0.951586,0.114784
socal-fire_00000893:025011fb-43c8-4d25-9404-2513672161c7,025011fb-43c8-4d25-9404-2513672161c7,socal-fire_00000893,no-damage,0,0.989729,0.000010,0.000069,0.010193,0,0.989729,0.979537,0.057731
socal-fire_00000893:07198820-7a8b-40ed-b26a-146d708277a1,07198820-7a8b-40ed-b26a-146d708277a1,socal-fire_00000893,no-damage,0,0.987697,0.000248,0.000091,0.011964,0,0.987697,0.975733,0.068084
socal-fire_00000893:0cdd0ad3-e0b3-4e53-8172-c6d778740a8c,0cdd0ad3-e0b3-4e53-8172-c6d778740a8c,socal-fire_00000893,no-damage,0,0.932184,0.000042,0.067395,0.000380,0,0.932184,0.864789,0.250651
socal-fire_00000893:11f7be7a-7c4c-4f54-98d6-a06a16ad2a11,11f7be7a-7c4c-4f54-98d6-a06a16ad2a11,socal-fire_00000893,no-damage,0,0.988900,0.000005,0.000001,0.011095,0,0.988900,0.977804,0.061047
socal-fire_00000893:132f3c01-619c-427a-85b3-62c012cdaf69,132f3c01-619c-427a-85b3-62c012cdaf69,socal-fire_00000893,no-damage,0,0.982033,0.000018,0.003234,0.014715,0,0.982033,0.967318,0.098622
socal-fire_00000893:150a4cd9-3966-4b5d-9fd3-c655c77c0d67,150a4cd9-3966-4b5d-9fd3-c655c77c0d67,socal-fire_00000893,no-damage,0,0.998142,0.000036,0.000093,0.001729,0,0.998142,0.996413,0.014088
socal-fire_00000893:1e2c9de2-3106-4d9a-a0d6-f180b65f6293,1e2c9de2-3106-4d9a-a0d6-f180b65f6293,socal-fire_00000893,no-damage,0,0.923720,0.000013,0.000010,0.076256,0,0.923720,0.847464,0.269822
socal-fire_00000893:1e6d9346-58fb-4dad-84b1-33f52538d6eb,1e6d9346-58fb-4dad-84b1-33f52538d6eb,socal-fire_00000893,no-damage,0,0.949398,0.048573,0.000001,0.002028,0,0.949398,0.900825,0.208811
socal-fire_00000893:1e84c3ad-556f-4e76-af21-6bbe43a46a23,1e84c3ad-556f-4e76-af21-6bbe43a46a23,socal-fire_00000893,no-damage,0,0.995329,0.001848,0.000009,0.002813,0,0.995329,0.992516,0.032921
socal-fire_00000893:1fa4e818-6f9f-43ad-85c2-16cf94cf15de,1fa4e818-6f9f-43ad-85c2-16cf94cf15de,socal-fire_00000893,no-damage,0,0.999690,0.000235,0.000017,0.000059,0,0.999690,0.999455,0.003027
socal-fire_00000893:21340e2c-e7f9-4c8c-86ce-d16eae2d5529,21340e2c-e7f9-4c8c-86ce-d16eae2d5529,socal-fire_00000893,no-damage,0,0.900952,0.000233,0.002752,0.096063,0,0.900952,0.804889,0.337200
socal-fire_00000893:21970fb4-c900-4df4-b6a1-ddcf5f6902e3,21970fb4-c900-4df4-b6a1-ddcf5f6902e3,socal-fire_00000893,no-damage,0,0.994119,0.005390,0.000023,0.000468,0,0.994119,0.988728,0.037854
socal-fire_00000893:25f9fd0b-6e8e-4f0c-b7ed-b36407eb4c19,25f9fd0b-6e8e-4f0c-b7ed-b36407eb4c19,socal-fire_00000893,no-damage,0,0.875451,0.000126,0.000080,0.124343,0,0.875451,0.751107,0.377555
socal-fire_00000893:2a299583-480e-47f0-ae4a-5c6a3b023b02,2a299583-480e-47f0-ae4a-5c6a3b023b02,socal-fire_00000893,no-damage,0,0.996079,0.000090,0.000000,0.003832,0,0.996079,0.992247,0.026074
socal-fire_00000893:2c8d805b-9376-4a2e-8ef1-d07736cbf4fb,2c8d805b-9376-4a2e-8ef1-d07736cbf4fb,socal-fire_00000893,no-damage,0,0.986996,0.000597,0.000972,0.011435,0,0.986996,0.975560,0.075222
socal-fire_00000893:2cfbafd4-1c5f-4f33-9617-94760b3ff6a8,2cfbafd4-1c5f-4f33-9617-94760b3ff6a8,socal-fire_00000893,no-damage,0,0.986545,0.000159,0.000055,0.013242,0,0.986545,0.973302,0.072552
socal-fire_00000893:31c00ce5-8a6b-4254-9178-455fbc7f73ed,31c00ce5-8a6b-4254-9178-455fbc7f73ed,socal-fire_00000893,no-damage,0,0.999573,0.000003,0.000000,0.000423,0,0.999573,0.999150,0.003757
socal-fire_00000893:3790416c-c9ff-4904-9f7b-73d2f4b6e570,3790416c-c9ff-4904-9f7b-73d2f4b6e570,socal-fire_00000893,no-damage,0,0.693453,0.000048,0.205479,0.101019,0,0.693453,0.487974,0.811068
socal-fire_00000893:3b794f44-ae0f-4d25-b235-346e278e109b,3b794f44-ae0f-4d25-b235-346e278e109b,socal-fire_00000893,no-damage,0,0.999291,0.000017,0.000006,0.000686,0,0.999291,0.998605,0.005961
socal-fire_00000893:3c5d8b69-4109-4b98-9e7a-7881b7b27fb5,3c5d8b69-4109-4b98-9e7a-7881b7b27fb5,socal-fire_00000893,no-damage,0,0.961575,0.000293,0.000748,0.037384,0,0.961575,0.924191,0.168305
socal-fire_00000893:411eade4-d41f-4c4f-bcce-0d23301df614,411eade4-d41f-4c4f-bcce-0d23301df614,socal-fire_00000893,no-damage,0,0.964605,0.000463,0.001154,0.033779,0,0.964605,0.930826,0.160560
socal-fire_00000893:41fbaf1b-17bf-4035-b4ed-f44327b15de4,41fbaf1b-17bf-4035-b4ed-f44327b15de4,socal-fire_00000893,no-damage,0,0.997320,0.000089,0.000109,0.002481,0,0.997320,0.994839,0.019391
socal-fire_00000893:4eb00ac4-789a-4ed1-b0e8-2145f440cbb5,4eb00ac4-789a-4ed1-b0e8-2145f440cbb5,socal-fire_00000893,no-damage,0,0.989660,0.000187,0.001639,0.008514,0,0.989660,0.981147,0.062980
socal-fire_00000893:5011153b-384c-43e3-a48d-57ccf75d12bc,5011153b-384c-43e3-a48d-57ccf75d12bc,socal-fire_00000893,no-damage,0,0.997462,0.000037,0.000696,0.001805,0,0.997462,0.995656,0.019377
socal-fire_00000893:51456ead-6267-47de-b192-b9b2e52f9d48,51456ead-6267-47de-b192-b9b2e52f9d48,socal-fire_00000893,no-damage,0,0.999927,0.000012,0.000002,0.000059,0,0.999927,0.999868,0.000809
socal-fire_00000893:534890a6-5821-49ff-bb23-780a4ecb20d0,534890a6-5821-49ff-bb23-780a4ecb20d0,socal-fire_00000893,no-damage,0,0.825805,0.000124,0.000067,0.174003,0,0.825805,0.651802,0.464099
socal-fire_00000893:56b46ccb-6eb1-41fb-8c95-00c45518e993,56b46ccb-6eb1-41fb-8c95-00c45518e993,socal-fire_00000893,no-damage,0,0.993484,0.000005,0.000000,0.006510,0,0.993484,0.986974,0.039334
socal-fire_00000893:5eecba05-d38e-4978-9b51-2c09d93d1b1f,5eecba05-d38e-4978-9b51-2c09d93d1b1f,socal-fire_00000893,no-damage,0,0.999155,0.000365,0.000000,0.000479,0,0.999155,0.998676,0.007401
socal-fire_00000893:5fbbb20e-3554-448c-aa76-6e16ed48a8e2,5fbbb20e-3554-448c-aa76-6e16ed48a8e2,socal-fire_00000893,no-damage,0,0.912039,0.006857,0.000322,0.080783,0,0.912039,0.831256,0.323977
socal-fire_00000893:619f9f02-bd2e-45f0-aa77-11c3c736c68e,619f9f02-bd2e-45f0-aa77-11c3c736c68e,socal-fire_00000893,no-damage,0,0.999710,0.000041,0.000190,0.000059,0,0.999710,0.999520,0.002910
socal-fire_00000893:65d38437-4105-4b9d-b5bf-814aeb0bcaa8,65d38437-4105-4b9d-b5bf-814aeb0bcaa8,socal-fire_00000893,no-damage,0,0.975576,0.000071,0.000327,0.024025,0,0.975576,0.951551,0.117011
socal-fire_00000893:6dd48f6c-ebd6-491d-aebf-f2854c479291,6dd48f6c-ebd6-491d-aebf-f2854c479291,socal-fire_00000893,no-damage,0,0.997799,0.000049,0.000001,0.002151,0,0.997799,0.995648,0.015913
socal-fire_00000893:6e172c80-8d38-404e-b256-6b294ae6bff9,6e172c80-8d38-404e-b256-6b294ae6bff9,socal-fire_00000893,no-damage,0,0.996652,0.000017,0.000000,0.003331,0,0.996652,0.993321,0.022534
socal-fire_00000893:700ca9bd-1bcc-4cc4-9143-51c58f7bbe10,700ca9bd-1bcc-4cc4-9143-51c58f7bbe10,socal-fire_00000893,no-damage,0,0.957750,0.000054,0.000005,0.042191,0,0.957750,0.915559,0.175492
socal-fire_00000893:70539313-393b-4290-a1a3-98c61996c6d3,70539313-393b-4290-a1a3-98c61996c6d3,socal-fire_00000893,no-damage,0,0.997735,0.000316,0.000009,0.001940,0,0.997735,0.995795,0.017034
socal-fire_00000893:7644e881-3290-4516-8ab5-3e8ccd4c461e,7644e881-3290-4516-8ab5-3e8ccd4c461e,socal-fire_00000893,no-damage,0,0.749301,0.000957,0.001466,0.248277,0,0.749301,0.501024,0.578378
