building_id,tile_id,uid,minor_score,major_score,final_minor_score,final_major_score,final_triage_score,vlm_reviewed,vlm_label,vlm_reasoning,gt_label
socal-fire_00000937:0ab7b5fe-2724-4a5f-860f-2816535b4eec,socal-fire_00000937,0ab7b5fe-2724-4a5f-860f-2816535b4eec,0.125732,0.000766,0.125732,0.000766,0.125732,1,no-damage,,minor-damage
socal-fire_00000937:279d695b-b397-4bd2-911a-ade3ded9ec61,socal-fire_00000937,279d695b-b397-4bd2-911a-ade3ded9ec61,0.124815,0.000934,0.124815,0.000934,0.124815,1,no-damage,,minor-damage
santa-rosa-wildfire_00000367:3fda60ec-dc58-4e24-8220-4305a78ba06b,santa-rosa-wildfire_00000367,3fda60ec-dc58-4e24-8220-4305a78ba06b,0.124641,0.002654,0.124641,0.002654,0.124641,1,no-damage,,no-damage
santa-rosa-wildfire_00000284:b220fc9c-159c-48f3-9b88-ce80e07f0609,santa-rosa-wildfire_00000284,b220fc9c-159c-48f3-9b88-ce80e07f0609,0.124457,0.02748,0.124457,0.02748,0.124457,1,no-damage,,no-damage
santa-rosa-wildfire_00000236:f110364a-e501-42c9-bbf7-a006e37e237a,santa-rosa-wildfire_00000236,f110364a-e501-42c9-bbf7-a006e37e237a,0.124115,0.00213,0.124115,0.00213,0.124115,1,no-damage,,no-damage
socal-fire_00000190:57c5e8cd-f4e7-454d-8bde-a2265f48f272,socal-fire_00000190,57c5e8cd-f4e7-454d-8bde-a2265f48f272,0.12238,0.005669,0.12238,0.005669,0.12238,1,no-damage,,no-damage
santa-rosa-wildfire_00000145:03651173-e2bc-47c6-bed4-0d732a6b4509,santa-rosa-wildfire_00000145,03651173-e2bc-47c6-bed4-0d732a6b4509,0.004189,0.121908,0.004189,0.121908,0.121908,1,no-damage,,no-damage
socal-fire_00000379:f901995e-c2d1-443c-825b-655cdfeb8cdb,socal-fire_00000379,f901995e-c2d1-443c-825b-655cdfeb8cdb,0.001962,0.121857,0.001962,0.121857,0.121857,1,no-damage,,no-damage
socal-fire_00000379:792818e4-c8ff-4408-92bc-c131c0c9d82a,socal-fire_00000379,792818e4-c8ff-4408-92bc-c131c0c9d82a,0.121386,0.009569,0.121386,0.009569,0.121386,1,no-damage,,no-damage
santa-rosa-wildfire_00000052:3a8b6ad9-6b4c-496b-a5a7-2739832a848e,santa-rosa-wildfire_00000052,3a8b6ad9-6b4c-496b-a5a7-2739832a848e,0.121165,0.001058,0.121165,0.001058,0.121165,1,destroyed,,no-damage
socal-fire_00001046:8f772588-2492-4526-9385-3013935312c6,socal-fire_00001046,8f772588-2492-4526-9385-3013935312c6,0.001884,0.119971,0.001884,0.119971,0.119971,1,no-damage,,major-damage
socal-fire_00001267:42c2770a-97ad-46ac-bb33-5b096fbd9d72,socal-fire_00001267,42c2770a-97ad-46ac-bb33-5b096fbd9d72,0.051203,0.11814,0.051203,0.11814,0.11814,1,no-damage,,no-damage
santa-rosa-wildfire_00000102:5131fe18-7985-4c52-8c74-d03557accf93,santa-rosa-wildfire_00000102,5131fe18-7985-4c52-8c74-d03557accf93,0.014545,0.117339,0.014545,0.117339,0.117339,1,no-damage,,destroyed
socal-fire_00001252:273b8ed0-4a87-44c4-b0db-57e49a25bbf1,socal-fire_00001252,273b8ed0-4a87-44c4-b0db-57e49a25bbf1,0.11722,0.017178,0.11722,0.017178,0.11722,1,no-damage,,destroyed
socal-fire_00000300:0d044e0f-0bbd-41a7-8694-07dd81ee8fef,socal-fire_00000300,0d044e0f-0bbd-41a7-8694-07dd81ee8fef,0.117156,0.001345,0.117156,0.001345,0.117156,1,no-damage,,no-damage
socal-fire_00000486:fd5b1082-0503-489f-abb7-113bc8b594f2,socal-fire_00000486,fd5b1082-0503-489f-abb7-113bc8b594f2,0.116166,0.004519,0.116166,0.004519,0.116166,1,no-damage,,no-damage
socal-fire_00001267:a6f11c25-fa38-4915-bd16-1cd9b2e0d856,socal-fire_00001267,a6f11c25-fa38-4915-bd16-1cd9b2e0d856,0.049388,0.116158,0.049388,0.116158,0.116158,1,no-damage,,no-damage
socal-fire_00001213:d7f767ae-a33c-430e-ba5b-83664aefd640,socal-fire_00001213,d7f767ae-a33c-430e-ba5b-83664aefd640,0.11587,0.003065,0.11587,0.003065,0.11587,1,no-damage,,no-damage
santa-rosa-wildfire_00000068:0616ff21-9bd6-443e-bb33-f08000b6b822,santa-rosa-wildfire_00000068,0616ff21-9bd6-443e-bb33-f08000b6b822,0.115617,0.001369,0.115617,0.001369,0.115617,1,no-damage,,minor-damage
socal-fire_00001018:a4a1d9c5-75c1-45c4-a004-e9b5c66f0473,socal-fire_00001018,a4a1d9c5-75c1-45c4-a004-e9b5c66f0473,0.001757,0.114739,0.001757,0.114739,0.114739,1,no-damage,,no-damage
socal-fire_00000929:27b6c3b8-4630-4a84-a0d1-c3072ffdf44c,socal-fire_00000929,27b6c3b8-4630-4a84-a0d1-c3072ffdf44c,0.114168,0.00912,0.114168,0.00912,0.114168,1,no-damage,,no-damage
santa-rosa-wildfire_00000359:05ed69f8-f1a8-49bf-b011-460e45ae7490,santa-rosa-wildfire_00000359,05ed69f8-f1a8-49bf-b011-460e45ae7490,0.113228,0.001168,0.113228,0.001168,0.113228,1,no-damage,,no-damage
santa-rosa-wildfire_00000144:994581da-1128-4f01-a07e-796570833db3,santa-rosa-wildfire_00000144,994581da-1128-4f01-a07e-796570833db3,0.112892,0.026797,0.112892,0.026797,0.112892,1,no-damage,,no-damage
socal-fire_00000470:5bfe4e7f-5c5a-401a-80c6-f8a96e05ea66,socal-fire_00000470,5bfe4e7f-5c5a-401a-80c6-f8a96e05ea66,0.112259,0.013421,0.112259,0.013421,0.112259,1,no-damage,,no-damage
socal-fire_00000381:c0eda2f8-cf6e-4c0a-8697-a9fc7800c02d,socal-fire_00000381,c0eda2f8-cf6e-4c0a-8697-a9fc7800c02d,0.112153,0.005113,0.112153,0.005113,0.112153,1,no-damage,,no-damage
socal-fire_00000137:b6cd4ba1-e2aa-45ec-bcd1-7b8c6984c53d,socal-fire_00000137,b6cd4ba1-e2aa-45ec-bcd1-7b8c6984c53d,0.111155,0.007353,0.111155,0.007353,0.111155,1,no-damage,,no-damage
santa-rosa-wildfire_00000028:36995d89-0058-4c66-8cc8-f482ac22a03f,santa-rosa-wildfire_00000028,36995d89-0058-4c66-8cc8-f482ac22a03f,0.110726,0.003949,0.110726,0.003949,0.110726,1,no-damage,,no-damage
santa-rosa-wildfire_00000354:e6d660da-e539-48b3-aff0-4b42792b0ba2,santa-rosa-wildfire_00000354,e6d660da-e539-48b3-aff0-4b42792b0ba2,0.110556,0.001684,0.110556,0.001684,0.110556,1,no-damage,,minor-damage
socal-fire_00001267:65d2c71c-c2c1-4d8a-bee7-b9cb58f8e939,socal-fire_00001267,65d2c71c-c2c1-4d8a-bee7-b9cb58f8e939,0.008442,0.110283,0.008442,0.110283,0.110283,1,no-damage,,no-damage
socal-fire_00000783:ae181fc4-2cfd-4e01-bc86-5efc871ae9ad,socal-fire_00000783,ae181fc4-2cfd-4e01-bc86-5efc871ae9ad,0.109674,0.002815,0.109674,0.002815,0.109674,1,no-damage,,no-damage
socal-fire_00000379:05da2747-d94c-4706-bd80-9f45ccde5886,socal-fire_00000379,05da2747-d94c-4706-bd80-9f45ccde5886,0.001714,0.106922,0.001714,0.106922,0.106922,1,no-damage,,no-damage
socal-fire_00000854:9ad6d498-3188-4f61-a8af-e190d19dfeb2,socal-fire_00000854,9ad6d498-3188-4f61-a8af-e190d19dfeb2,0.074801,0.106755,0.074801,0.106755,0.106755,1,no-damage,,no-damage
socal-fire_00001141:e0bb7299-478a-4527-a222-b150cb5e5973,socal-fire_00001141,e0bb7299-478a-4527-a222-b150cb5e5973,0.001565,0.106411,0.001565,0.106411,0.106411,1,no-damage,,no-damage
socal-fire_00000263:8074deda-03c4-44ac-9f64-95252abe9780,socal-fire_00000263,8074deda-03c4-44ac-9f64-95252abe9780,0.070797,0.106105,0.070797,0.106105,0.106105,1,no-damage,,no-damage
socal-fire_00000049:9e4eacdc-b44a-4191-821e-9cdc1a73b0e4,socal-fire_00000049,9e4eacdc-b44a-4191-821e-9cdc1a73b0e4,0.016245,0.105686,0.016245,0.105686,0.105686,1,no-damage,,no-damage
santa-rosa-wildfire_00000074:b8e47995-c3d0-442d-a7f0-098b35a7d130,santa-rosa-wildfire_00000074,b8e47995-c3d0-442d-a7f0-098b35a7d130,0.103862,0.00199,0.103862,0.00199,0.103862,1,no-damage,,no-damage
santa-rosa-wildfire_00000068:abfe84cc-75f8-4cfe-8825-91aac410ae56,santa-rosa-wildfire_00000068,abfe84cc-75f8-4cfe-8825-91aac410ae56,0.03439,0.103787,0.03439,0.103787,0.103787,1,no-damage,,destroyed
socal-fire_00000637:73cf80e4-e54a-428e-857f-734e0de5bf31,socal-fire_00000637,73cf80e4-e54a-428e-857f-734e0de5bf31,0.103361,0.04104,0.103361,0.04104,0.103361,1,no-damage,,no-damage
santa-rosa-wildfire_00000354:07b67b1f-3249-4a41-aab3-1c0a2e6f2277,santa-rosa-wildfire_00000354,07b67b1f-3249-4a41-aab3-1c0a2e6f2277,0.016113,0.102997,0.016113,0.102997,0.102997,1,destroyed,,destroyed
socal-fire_00000235:27df2dcc-71d9-4fd3-94d8-1ee628afe049,socal-fire_00000235,27df2dcc-71d9-4fd3-94d8-1ee628afe049,0.011214,0.102746,0.011214,0.102746,0.102746,1,no-damage,,destroyed
socal-fire_00000877:172e1620-a7e1-40be-83bc-a05fcd852d19,socal-fire_00000877,172e1620-a7e1-40be-83bc-a05fcd852d19,0.101745,0.011024,0.101745,0.011024,0.101745,1,no-damage,,no-damage
santa-rosa-wildfire_00000074:bd7244db-490a-4322-9975-fee27da31d11,santa-rosa-wildfire_00000074,bd7244db-490a-4322-9975-fee27da31d11,0.046735,0.100579,0.046735,0.100579,0.100579,1,no-damage,,no-damage
santa-rosa-wildfire_00000343:91b889e6-4015-4e8b-8060-1fbd8724c64e,santa-rosa-wildfire_00000343,91b889e6-4015-4e8b-8060-1fbd8724c64e,0.100256,0.040688,0.100256,0.040688,0.100256,1,no-damage,,destroyed
socal-fire_00000696:7132ef2b-c2da-4203-91cd-5aafcd0b7e95,socal-fire_00000696,7132ef2b-c2da-4203-91cd-5aafcd0b7e95,0.099932,0.004207,0.099932,0.004207,0.099932,1,no-damage,,no-damage
socal-fire_00001267:8a590ec0-a42c-4f25-b845-0b385ed30c4e,socal-fire_00001267,8a590ec0-a42c-4f25-b845-0b385ed30c4e,0.098256,0.002375,0.098256,0.002375,0.098256,1,no-damage,,no-damage
socal-fire_00000749:2a30c0af-772c-49ca-8724-0547a911924e,socal-fire_00000749,2a30c0af-772c-49ca-8724-0547a911924e,0.098094,0.002285,0.098094,0.002285,0.098094,1,no-damage,,no-damage
socal-fire_00000898:6cf80a16-c272-4d58-a9e2-548cde55cba5,socal-fire_00000898,6cf80a16-c272-4d58-a9e2-548cde55cba5,0.09802,0.002335,0.09802,0.002335,0.09802,1,no-damage,,no-damage
socal-fire_00001372:c0e58b05-a6d1-4e8d-a3c5-93835d7d5664,socal-fire_00001372,c0e58b05-a6d1-4e8d-a3c5-93835d7d5664,0.097723,0.005579,0.097723,0.005579,0.097723,1,no-damage,,no-damage
socal-fire_00000922:160ce021-979c-43fc-8ecc-945c99bd27dc,socal-fire_00000922,160ce021-979c-43fc-8ecc-945c99bd27dc,0.002841,0.09757,0.002841,0.09757,0.09757,1,no-damage,,destroyed
santa-rosa-wildfire_00000360:abd9ceac-6300-4871-a4f4-3963d5e00e9d,santa-rosa-wildfire_00000360,abd9ceac-6300-4871-a4f4-3963d5e00e9d,0.001618,0.097388,0.001618,0.097388,0.097388,1,no-damage,,no-damage
socal-fire_00001236:a2a23518-a59e-41dc-8795-a153908d05ff,socal-fire_00001236,a2a23518-a59e-41dc-8795-a153908d05ff,0.002853,0.09714,0.002853,0.09714,0.09714,1,no-damage,,no-damage
socal-fire_00001236:2b0bb2f8-a754-4fd9-b610-e934ea760e34,socal-fire_00001236,2b0bb2f8-a754-4fd9-b610-e934ea760e34,0.096383,0.006791,0.096383,0.006791,0.096383,1,no-damage,,no-damage
socal-fire_00000879:43cdd927-92cc-46cf-87a2-2f9ca8c74a39,socal-fire_00000879,43cdd927-92cc-46cf-87a2-2f9ca8c74a39,0.094869,0.002888,0.094869,0.002888,0.094869,1,no-damage,,no-damage
socal-fire_00001246:bb9c34b3-6ba1-4d53-bb92-87de624359e3,socal-fire_00001246,bb9c34b3-6ba1-4d53-bb92-87de624359e3,0.094858,0.029346,0.094858,0.029346,0.094858,1,no-damage,,no-damage
santa-rosa-wildfire_00000074:97b46999-8594-4a27-8825-7d8718bec9f1,santa-rosa-wildfire_00000074,97b46999-8594-4a27-8825-7d8718bec9f1,0.094325,0.001194,0.094325,0.001194,0.094325,1,no-damage,,no-damage
socal-fire_00001236:9db4120e-4e7a-47e5-bbf3-96e6f2fc6690,socal-fire_00001236,9db4120e-4e7a-47e5-bbf3-96e6f2fc6690,0.005792,0.094064,0.005792,0.094064,0.094064,1,no-damage,,no-damage
socal-fire_00000930:534def57-fbec-4ac4-805d-23649d39d957,socal-fire_00000930,534def57-fbec-4ac4-805d-23649d39d957,0.094054,0.001749,0.094054,0.001749,0.094054,1,no-damage,,minor-damage
socal-fire_00000551:c9ff41d8-a555-4d05-9dce-541738f13bb7,socal-fire_00000551,c9ff41d8-a555-4d05-9dce-541738f13bb7,0.001437,0.093629,0.001437,0.093629,0.093629,1,no-damage,,destroyed
socal-fire_00000255:1192a606-0f61-4889-8a7a-55235d376431,socal-fire_00000255,1192a606-0f61-4889-8a7a-55235d376431,0.093541,0.010235,0.093541,0.010235,0.093541,1,no-damage,,destroyed
socal-fire_00001267:a69b5ba9-6397-463a-96a7-0b2aaee6bc65,socal-fire_00001267,a69b5ba9-6397-463a-96a7-0b2aaee6bc65,0.05349,0.093306,0.05349,0.093306,0.093306,1,no-damage,,destroyed
socal-fire_00001252:f9c41c05-18ff-46cc-9120-7418e1cea6b4,socal-fire_00001252,f9c41c05-18ff-46cc-9120-7418e1cea6b4,0.092155,0.001485,0.092155,0.001485,0.092155,1,no-damage,,minor-damage
socal-fire_00001061:c89a4019-57c4-42d8-8512-4bdaaaed972a,socal-fire_00001061,c89a4019-57c4-42d8-8512-4bdaaaed972a,0.091782,0.053467,0.091782,0.053467,0.091782,1,no-damage,,no-damage
santa-rosa-wildfire_00000001:ea7c243e-d1eb-4609-968b-deef639d1bb3,santa-rosa-wildfire_00000001,ea7c243e-d1eb-4609-968b-deef639d1bb3,0.091107,0.001013,0.091107,0.001013,0.091107,1,no-damage,,no-damage
socal-fire_00000885:3411921c-d9b8-428a-94d9-2ab90142371c,socal-fire_00000885,3411921c-d9b8-428a-94d9-2ab90142371c,0.001408,0.09095,0.001408,0.09095,0.09095,1,no-damage,,no-damage
santa-rosa-wildfire_00000145:8f15b565-c398-4a51-9b33-99f5137ccc6c,santa-rosa-wildfire_00000145,8f15b565-c398-4a51-9b33-99f5137ccc6c,0.006381,0.090862,0.006381,0.090862,0.090862,1,no-damage,,no-damage
socal-fire_00000137:0e613658-9e23-49db-b8ba-96b1beceda38,socal-fire_00000137,0e613658-9e23-49db-b8ba-96b1beceda38,0.004029,0.090367,0.004029,0.090367,0.090367,1,no-damage,,no-damage
socal-fire_00000381:908879a9-77b2-4c26-ac30-9ca6098a5e17,socal-fire_00000381,908879a9-77b2-4c26-ac30-9ca6098a5e17,0.025223,0.090352,0.025223,0.090352,0.090352,1,no-damage,,destroyed
socal-fire_00000275:92d2e8ba-9e84-4a25-86d7-a55b25a0f54c,socal-fire_00000275,92d2e8ba-9e84-4a25-86d7-a55b25a0f54c,0.004644,0.090318,0.004644,0.090318,0.090318,1,no-damage,,no-damage
socal-fire_00000294:0107ac10-c092-44b5-a77d-24840b90d9b3,socal-fire_00000294,0107ac10-c092-44b5-a77d-24840b90d9b3,0.054804,0.089571,0.054804,0.089571,0.089571,1,no-damage,,no-damage
socal-fire_00001252:f04294fe-9681-42b4-a44f-24a9b9ab6c7a,socal-fire_00001252,f04294fe-9681-42b4-a44f-24a9b9ab6c7a,0.089432,0.00652,0.089432,0.00652,0.089432,1,no-damage,,no-damage
socal-fire_00000558:e30f5727-8495-42c2-b431-0f0573810ef8,socal-fire_00000558,e30f5727-8495-42c2-b431-0f0573810ef8,0.00417,0.088526,0.00417,0.088526,0.088526,1,no-damage,,no-damage
socal-fire_00000929:d5a9f6b8-dcfc-4b8c-a3c8-1c5fd085bbdd,socal-fire_00000929,d5a9f6b8-dcfc-4b8c-a3c8-1c5fd085bbdd,0.007134,0.088284,0.007134,0.088284,0.088284,1,no-damage,,no-damage
socal-fire_00000753:3f2defbb-5bef-4ff1-82ac-937747ab0f94,socal-fire_00000753,3f2defbb-5bef-4ff1-82ac-937747ab0f94,0.088029,0.00121,0.088029,0.00121,0.088029,1,no-damage,,no-damage
socal-fire_00000275:3dbf3c13-e621-4b51-9ed6-3e02efeae92a,socal-fire_00000275,3dbf3c13-e621-4b51-9ed6-3e02efeae92a,0.087462,0.002626,0.087462,0.002626,0.087462,1,no-damage,,no-damage
socal-fire_00000956:1209d2a6-d5c6-488d-9b9f-48e17658acd4,socal-fire_00000956,1209d2a6-d5c6-488d-9b9f-48e17658acd4,0.002224,0.086895,0.002224,0.086895,0.086895,1,no-damage,,no-damage
socal-fire_00000898:5d405228-e59b-41c3-b258-fc256b6f5f1a,socal-fire_00000898,5d405228-e59b-41c3-b258-fc256b6f5f1a,0.047283,0.086814,0.047283,0.086814,0.086814,1,no-damage,,no-damage
santa-rosa-wildfire_00000019:01736adb-a309-4859-b55d-91a1be740893,santa-rosa-wildfire_00000019,01736adb-a309-4859-b55d-91a1be740893,0.008938,0.086615,0.008938,0.086615,0.086615,1,no-damage,,no-damage
socal-fire_00000937:a7bb72d8-5784-4cd7-86c9-7267d396be0c,socal-fire_00000937,a7bb72d8-5784-4cd7-86c9-7267d396be0c,0.08656,0.000771,0.08656,0.000771,0.08656,1,no-damage,,minor-damage
santa-rosa-wildfire_00000217:4bdca7dd-e646-4329-a2c4-f12e57107d09,santa-rosa-wildfire_00000217,4bdca7dd-e646-4329-a2c4-f12e57107d09,0.0865,0.002884,0.0865,0.002884,0.0865,1,no-damage,,minor-damage
socal-fire_00000031:269c5e8f-9f6a-436e-873e-a57557f549c7,socal-fire_00000031,269c5e8f-9f6a-436e-873e-a57557f549c7,0.086369,0.000964,0.086369,0.000964,0.086369,1,no-damage,,no-damage
socal-fire_00000379:0b77fa3a-b7f6-424f-a023-4c8968c0d0f2,socal-fire_00000379,0b77fa3a-b7f6-424f-a023-4c8968c0d0f2,0.01222,0.085728,0.01222,0.085728,0.085728,0,,,
socal-fire_00000889:a5401700-4920-45c7-882a-16e68e93c347,socal-fire_00000889,a5401700-4920-45c7-882a-16e68e93c347,0.085444,0.065333,0.085444,0.065333,0.085444,0,,,
santa-rosa-wildfire_00000257:a808a9f7-5824-4c75-ab89-cc38d66d6224,santa-rosa-wildfire_00000257,a808a9f7-5824-4c75-ab89-cc38d66d6224,0.085196,0.000862,0.085196,0.000862,0.085196,0,,,
santa-rosa-wildfire_00000359:1200f5e1-625e-477c-9149-a51033e1adc4,santa-rosa-wildfire_00000359,1200f5e1-625e-477c-9149-a51033e1adc4,0.084754,0.014502,0.084754,0.014502,0.084754,0,,,
socal-fire_00000049:e86e1e04-f79f-4617-907d-61009f73aa00,socal-fire_00000049,e86e1e04-f79f-4617-907d-61009f73aa00,0.00869,0.084414,0.00869,0.084414,0.084414,0,,,
socal-fire_00000414:d845cfdb-39c6-480c-aff9-8147c24d31bc,socal-fire_00000414,d845cfdb-39c6-480c-aff9-8147c24d31bc,0.001804,0.084349,0.001804,0.084349,0.084349,0,,,
socal-fire_00000684:0319f06a-38c2-4a1b-a96e-8354972fd0f6,socal-fire_00000684,0319f06a-38c2-4a1b-a96e-8354972fd0f6,0.001404,0.084347,0.001404,0.084347,0.084347,0,,,
socal-fire_00000325:1b4a8fad-7867-40ce-932d-7a6085f64832,socal-fire_00000325,1b4a8fad-7867-40ce-932d-7a6085f64832,0.084279,0.000739,0.084279,0.000739,0.084279,0,,,
santa-rosa-wildfire_00000028:a4812e9e-ca80-4313-82db-76fac4644cc5,santa-rosa-wildfire_00000028,a4812e9e-ca80-4313-82db-76fac4644cc5,0.083845,0.00122,0.083845,0.00122,0.083845,0,,,
santa-rosa-wildfire_00000215:d0995535-43f8-46ee-a295-bea6586e06a8,santa-rosa-wildfire_00000215,d0995535-43f8-46ee-a295-bea6586e06a8,0.008223,0.083788,0.008223,0.083788,0.083788,0,,,
santa-rosa-wildfire_00000217:d572a97c-9bb5-42a2-b4af-5c66df424128,santa-rosa-wildfire_00000217,d572a97c-9bb5-42a2-b4af-5c66df424128,0.081995,0.002799,0.081995,0.002799,0.081995,0,,,
socal-fire_00001267:24fab3eb-b0c7-4d81-9c45-15ca2a9c0a1c,socal-fire_00001267,24fab3eb-b0c7-4d81-9c45-15ca2a9c0a1c,0.012918,0.081317,0.012918,0.081317,0.081317,0,,,
santa-rosa-wildfire_00000144:9242ba30-8a84-4fdc-9825-fe3779fffae4,santa-rosa-wildfire_00000144,9242ba30-8a84-4fdc-9825-fe3779fffae4,0.001685,0.081249,0.001685,0.081249,0.081249,0,,,
santa-rosa-wildfire_00000212:2cc21f0e-1533-48c3-963f-4884d2411eac,santa-rosa-wildfire_00000212,2cc21f0e-1533-48c3-963f-4884d2411eac,0.080094,0.004854,0.080094,0.004854,0.080094,0,,,
socal-fire_00000498:c4a5e6e2-cf0b-4aeb-86ed-3f30ffa80b90,socal-fire_00000498,c4a5e6e2-cf0b-4aeb-86ed-3f30ffa80b90,0.079074,0.00267,0.079074,0.00267,0.079074,0,,,
santa-rosa-wildfire_00000215:cc5ef22d-dbe3-4a10-b73d-79ecc499c244,santa-rosa-wildfire_00000215,cc5ef22d-dbe3-4a10-b73d-79ecc499c244,0.003879,0.078886,0.003879,0.078886,0.078886,0,,,
socal-fire_00000379:6db3e2ef-f523-4575-bb16-5a18d476e783,socal-fire_00000379,6db3e2ef-f523-4575-bb16-5a18d476e783,0.002115,0.078856,0.002115,0.078856,0.078856,0,,,
socal-fire_00001400:07dc99da-b692-4de0-b321-34da7a0d2bba,socal-fire_00001400,07dc99da-b692-4de0-b321-34da7a0d2bba,0.078732,0.000756,0.078732,0.000756,0.078732,0,,,
santa-rosa-wildfire_00000028:c2d39453-310f-430e-8c94-cac6a7a315e3,santa-rosa-wildfire_00000028,c2d39453-310f-430e-8c94-cac6a7a315e3,0.078552,0.002857,0.078552,0.002857,0.078552,0,,,
socal-fire_00000414:4808ac34-8ec7-4fc3-836e-258cce4d59f0,socal-fire_00000414,4808ac34-8ec7-4fc3-836e-258cce4d59f0,0.077865,0.047056,0.077865,0.047056,0.077865,0,,,
socal-fire_00001273:decb49d3-874c-4d11-abf1-3a7497df1092,socal-fire_00001273,decb49d3-874c-4d11-abf1-3a7497df1092,0.077441,0.006666,0.077441,0.006666,0.077441,0,,,
socal-fire_00001267:c773e77c-ac46-4611-a51e-136b84765a59,socal-fire_00001267,c773e77c-ac46-4611-a51e-136b84765a59,0.077125,0.019067,0.077125,0.019067,0.077125,0,,,
socal-fire_00000300:cb48b277-7c55-4fa6-aa2d-8890b707d8cd,socal-fire_00000300,cb48b277-7c55-4fa6-aa2d-8890b707d8cd,0.077056,0.002104,0.077056,0.002104,0.077056,0,,,
santa-rosa-wildfire_00000284:07f82f25-4f30-4ff2-8756-f3ef34c47b7e,santa-rosa-wildfire_00000284,07f82f25-4f30-4ff2-8756-f3ef34c47b7e,0.076701,0.000996,0.076701,0.000996,0.076701,0,,,
santa-rosa-wildfire_00000066:49c8280d-091a-4ff8-af1a-1a9a680f588b,santa-rosa-wildfire_00000066,49c8280d-091a-4ff8-af1a-1a9a680f588b,0.076421,0.026804,0.076421,0.026804,0.076421,0,,,
santa-rosa-wildfire_00000206:e3256d13-d4c0-49ae-84ab-d4d8566894a3,santa-rosa-wildfire_00000206,e3256d13-d4c0-49ae-84ab-d4d8566894a3,0.075877,0.0014,0.075877,0.0014,0.075877,0,,,
socal-fire_00000685:4e0d27f9-7171-49fe-aa8c-65dbbed1148b,socal-fire_00000685,4e0d27f9-7171-49fe-aa8c-65dbbed1148b,0.002366,0.075367,0.002366,0.075367,0.075367,0,,,
socal-fire_00000255:02dc545d-746e-43ff-9a3a-ee061f2725ab,socal-fire_00000255,02dc545d-746e-43ff-9a3a-ee061f2725ab,0.075357,0.002036,0.075357,0.002036,0.075357,0,,,
socal-fire_00000275:8e449e2c-8f22-4869-ad87-b4b22fa35089,socal-fire_00000275,8e449e2c-8f22-4869-ad87-b4b22fa35089,0.004975,0.075045,0.004975,0.075045,0.075045,0,,,
socal-fire_00000356:3acc0a95-4bc4-4395-8bff-44d93219d084,socal-fire_00000356,3acc0a95-4bc4-4395-8bff-44d93219d084,0.018487,0.074705,0.018487,0.074705,0.074705,0,,,
socal-fire_00001236:d3680d94-6ab1-4f6e-ac15-7b8a270d1c1c,socal-fire_00001236,d3680d94-6ab1-4f6e-ac15-7b8a270d1c1c,0.074256,0.002631,0.074256,0.002631,0.074256,0,,,
santa-rosa-wildfire_00000360:3916ba7a-9650-4946-a77c-b9f73fc7f42f,santa-rosa-wildfire_00000360,3916ba7a-9650-4946-a77c-b9f73fc7f42f,0.074132,0.000732,0.074132,0.000732,0.074132,0,,,
santa-rosa-wildfire_00000257:f5b25c90-37c8-4983-a126-e711bc093879,santa-rosa-wildfire_00000257,f5b25c90-37c8-4983-a126-e711bc093879,0.073582,0.017017,0.073582,0.017017,0.073582,0,,,
santa-rosa-wildfire_00000145:681a1dee-e877-4ab1-8082-a1fa77dd2e21,santa-rosa-wildfire_00000145,681a1dee-e877-4ab1-8082-a1fa77dd2e21,0.073483,0.004709,0.073483,0.004709,0.073483,0,,,
socal-fire_00000300:4c09df39-96aa-4fce-9e6e-0a0333c8508a,socal-fire_00000300,4c09df39-96aa-4fce-9e6e-0a0333c8508a,0.073183,0.00213,0.073183,0.00213,0.073183,0,,,
socal-fire_00000202:f8f8b407-d649-4bfd-afc7-139550fa2bc5,socal-fire_00000202,f8f8b407-d649-4bfd-afc7-139550fa2bc5,0.0036,0.072682,0.0036,0.072682,0.072682,0,,,
santa-rosa-wildfire_00000284:b9c38b2f-134a-470b-b5e1-ba3f93a9b19c,santa-rosa-wildfire_00000284,b9c38b2f-134a-470b-b5e1-ba3f93a9b19c,0.072256,0.002115,0.072256,0.002115,0.072256,0,,,
santa-rosa-wildfire_00000329:d5353308-c2d3-476d-867a-8efa69e3d20e,santa-rosa-wildfire_00000329,d5353308-c2d3-476d-867a-8efa69e3d20e,0.072254,0.001165,0.072254,0.001165,0.072254,0,,,
santa-rosa-wildfire_00000019:12820ff7-0be9-415f-94e2-9b9e1e186812,santa-rosa-wildfire_00000019,12820ff7-0be9-415f-94e2-9b9e1e186812,0.072013,0.002339,0.072013,0.002339,0.072013,0,,,
socal-fire_00000031:3630cc3b-0e48-4b39-88c9-6b909e72fd95,socal-fire_00000031,3630cc3b-0e48-4b39-88c9-6b909e72fd95,0.071037,0.000947,0.071037,0.000947,0.071037,0,,,
socal-fire_00001029:85884f1c-a8e5-403c-aec4-54f1e3927dcf,socal-fire_00001029,85884f1c-a8e5-403c-aec4-54f1e3927dcf,0.070879,0.000934,0.070879,0.000934,0.070879,0,,,
socal-fire_00000031:5e7f4379-ba7c-43c9-a3f6-0f09c24329df,socal-fire_00000031,5e7f4379-ba7c-43c9-a3f6-0f09c24329df,0.070811,0.000729,0.070811,0.000729,0.070811,0,,,
